kick_event,timestamp,timestamp_original,id_jogador_chutou,cor_jogador_chutou,id_goleiro,cor_goleiro,gol,ball_position_x,ball_position_y,ball_velocity_norm,ball_acceleration_norm,kicker_position_x,kicker_position_y,kicker_position_w,kicker_velocity_norm,goalkeeper_position_x,goalkeeper_position_y,goalkeeper_velocity_norm,num_blue_on_field,num_yellow_on_field,feat_dist_goal,feat_angle_goal,feat_visible_angle,feat_min_dist_opponent,feat_opponents_in_cone,feat_robot_orientation,feat_orientation_to_goal_diff
kickEvent788,451.392467456,451.392467456,3,blue,0,yellow,0,-556.57306,3537.7341,397.297896814073,28509.0619755146,-138.6373025,3443.717575,-2.579963725,5059.34066841824,-5607.363,299.5869,23.2671043717825,10,11,6492.03045382726,-146.979783552998,13.3349706850145,297.881795290071,7,-147.821032739351,0.841249186352822
kickEvent789,454.535071744,454.535071744,3,blue,0,yellow,0,-381.865175,4072.9689,14356.6931835921,13276918.4909752,-1006.9443,2754.0535,-2.5281587,3794.35161475816,-5614.8594,342.40875,22.6930285651386,10,11,6939.20129209731,-144.059083694849,12.0575140327715,559.174604565283,7,-144.852823449281,0.793739754432026
kickEvent790,458.00733056,458.00733056,7,blue,0,yellow,0,-3378.8708,1845.0865,528.130395440589,24804.4185491158,-3238.0642,1865.5604,-2.4757056,480.863683839404,-5607.85,265.59473,46.4470324453788,10,11,3205.41143623949,-144.857208986563,26.4957619560668,739.874197772655,4,-141.847482196903,-3.00972678965957
kickEvent791,465.507513344,465.507513344,7,blue,0,yellow,0,-2405.4631,1280.6703,1824.28097325227,114408.69663443,-2099.6182,1355.5322,-2.6955101,1801.29905605939,-5672.929,-25.485056,1194.97963236994,10,11,3815.86319759549,-160.38991049037,25.198381234853,380.988183561774,5,-154.441352364886,-5.94855812548345
kickEvent792,467.32134656,467.32134656,3,blue,0,yellow,0,-3433.3662,-217.28706,1588.17910477877,44545.0228617187,-3618.0762,-125.88764,2.9849062,1381.98603789072,-5851.613,-561.3633,1171.00747714842,10,11,2575.81496419015,175.160970611663,321.580411878349,592.677414785734,6,171.022527502432,4.13844310923093
kickEvent793,497.464784384,497.464784384,7,blue,0,yellow,0,-629.532,-631.39264,928.974285897135,25941.0000078558,-482.45215,-275.29846,-2.9578404,1197.75398751548,-5568.236,-64.43234,63.4544174839911,10,11,5407.45626009773,173.29465787891,341.221164513786,679.600727758931,11,-169.471771393287,-17.2335707278031
kickEvent794,591.48070144,591.48070144,4,blue,0,yellow,0,-1561.3225,-2176.7986,4053.47660943878,248938.334197593,-866.073,-1348.7341,3.0940335,2148.101791017,-5623.9155,-355.68716,177.72740535775,10,11,4943.71420027172,153.875927484101,18.680855776894,1320.40479792332,6,177.27506122209,-23.3991337379892
kickEvent795,1031.652560384,1031.652560384,7,blue,0,yellow,0,-56.43021025,-3454.393125,8993.72421283763,15227288.3766242,53.735308,-3491.033975,2.5316838,8993.74735211482,-5599.7236,-280.28976,0,9,10,6874.50752473776,149.834915213142,12.9705582163722,489.331653084886,6,145.054796801642,4.7801184114999
kickEvent796,1082.754637568,1082.754637568,9,yellow,6,blue,0,-1840.5118,-1858.0547,4355.5517992521,168593.075556356,-3202.2039,-1418.6886,0.01151339,1230.90237143478,5018.042,-128.64726,870.148612200656,9,10,8057.66669415727,13.3320828376143,12.4137283815959,521.812632217207,3,0.659668654888127,12.6724141827262
kickEvent797,1258.084932864,1258.084932864,3,blue,0,yellow,0,-1593.4957,2115.2712,995.979274698423,43059.0468910839,-1441.848,2147.6316,-2.615391,1819.444366511,-5609.7363,244.64809,269.860189681486,9,9,4887.90879573954,-154.35741816606,18.9646128424858,276.420103160841,3,-149.8508660765,-4.50655208956025
kickEvent798,1274.871310848,1274.871310848,4,blue,0,yellow,0,-698.3701,4213.5303,868.559544004154,27270.8471668226,-598.04083,4278.318,-2.517818,1027.32442699676,-5644.4946,17.290977,889.572757340167,9,9,6772.08366646427,-141.523681418146,11.9598673100872,124.948942388175,5,-144.26034498207,2.73666356392356
kickEvent799,1282.166138624,1282.166138624,4,blue,0,yellow,0,2396.3354,352.9016,937.072755917984,25312.4828964049,2493.484,341.2466,3.024783,948.163636707178,-5653.0986,155.77652,660.402273069606,9,9,8403.74843082393,-177.593250216477,347.784867467882,202.169398841714,9,173.30729984292,9.09944994060297
kickEvent800,1291.137364992,1291.137364992,5,blue,0,yellow,0,-120.446395,-212.25612,3475.59714818126,989595.272418485,333.30407,-702.303175,3.04406245,2752.67909718323,-5575.609,-42.48734,54.8512543678835,9,9,5883.38365692277,177.93247895315,342.61605030498,411.594215197401,9,174.411930959253,3.5205479938964
kickEvent801,2288.81158144,2288.81158144,11,yellow,6,blue,0,17.7705155,-23.05131225,755103.995048799,270216090.860795,210.697275,-0.828918415,-3.12356305,2765.74980872254,-4402.671,-1.7289946,63.2397807969349,10,10,6017.81466482789,179.780527283145,342.98835409204,799.115882782547,10,-178.966979808011,-1.25249290884452
kickEvent802,2407.618081792,2407.618081792,4,yellow,6,blue,0,-2944.278,-4337.156,187.757497159589,13708.7838108618,-3002.278,-4548.162,2.0066965,943.420385114936,-5367.6846,-779.1985,1025.73167768246,9,10,5305.50271978255,125.166422392137,11.3756686584556,1603.64122932099,3,114.975240213674,10.1911821784631
kickEvent803,2419.62291328,2419.62291328,4,blue,0,yellow,0,622.328975,1453.68455,3855.83998806484,1112486.2124047,346.67691,1279.5779,-0.321418945,4872.52528286273,5590.4404,166.26997,56.3498062937497,9,10,5570.68617174161,-15.1265883340163,17.7594488595608,1501.56647326923,5,-18.4159490040475,3.28936067003122
kickEvent804,2424.5867072,2424.5867072,11,yellow,6,blue,0,2650.0012,-1345.624,1712.02704165616,47845.2672371553,3302.0962,-1631.451,-2.9987864,1186.9570255075,-4690.391,-213.74658,232.143079655553,9,10,8754.04047908036,171.157743997083,11.6041542889419,766.360034970151,4,-171.81780438123,-17.0244516216876
kickEvent805,2924.703544064,2924.703544064,5,blue,0,yellow,0,-319.238445,-1123.77615,5353.55622357473,2377023.124685,-495.8532,-1154.043,0.27272007,2495.0018114458,5579.4316,-83.04933,395.758864944395,9,10,6418.38354728625,10.0837267190748,15.7298892175973,510.218384012531,4,15.6257089995124,-5.54198228043753
kickEvent806,3048.582640384,3048.582640384,11,yellow,6,blue,0,-2115.4685,-1064.669,2389.99261206946,107556.894165065,-1492.239,-1437.8484,2.4460404,1159.90847594031,-4925.99,-405.9831,598.503125257784,9,11,4027.79158523045,164.672812860651,24.4014248163932,443.594563867728,5,140.147791438492,24.5250214221588
kickEvent807,3054.02593792,3054.02593792,3,blue,0,yellow,0,-4139.6865,3482.6863,869.423392376276,47939.942276601,-4718.336,3384.9536,-0.3399317,2217.0842271358,5592.3286,144.85078,39.7819139034407,9,11,10721.1168346628,-18.9561004438722,9.08550946415351,328.723918031317,3,-19.4766517327072,0.52055128883505
kickEvent808,3071.41357952,3071.41357952,2,blue,0,yellow,0,-2697.7922,2082.363,682.345830951573,17826.0149324291,-2902.6814,2137.2588,-0.28171408,1363.83419905299,5591.368,127.89481,251.080046513732,9,11,8943.5912707452,-13.4639186613322,11.1849545602978,737.064312826635,5,-16.1410278134108,2.67710915207859
kickEvent809,3105.616470528,3105.616470528,7,blue,0,yellow,0,-2232.6833,-1098.0527,171.696151815345,21812.2146227946,-3314.8457,-1479.2117,-0.37019014,1729.9482465317,5578.2793,-72.98165,60.0739099663985,9,10,8305.58812186567,7.59711592480931,12.2636961923456,210.598614810283,6,-21.2103326393571,28.8074485641664
kickEvent810,3789.889234688,3789.889234688,5,blue,0,yellow,0,-2248.4043,-3202.4446,1177.68543900868,33643.0003892293,-2525.7766,-3237.1912,0.39655328,1424.06134149984,5593.2725,-172.60674,107.446746537558,8,11,8848.26677447779,21.2187116355445,10.8475686672658,1163.56605518618,3,22.7208292960696,-1.50211766052512
kickEvent811,3793.89370368,3793.89370368,0,blue,0,yellow,0,1715.2377,-595.1896,3091.07483002846,105642.618739831,135.802982,-1062.92555,0.142944165,3421.77446166486,5579.146,-42.05321,241.695945789014,8,11,4325.90321521985,7.90826108160693,23.3057587964733,1456.52262630308,3,8.19009736052166,-0.281836278914734
kickEvent812,3804.022556416,3804.022556416,2,blue,0,yellow,0,2897.3193,-828.8915,551.259148176571,39429.6775717607,2550.3372,-605.3377,0.06344573,910.006042039482,5586.732,-161.39719,48.867300953351,8,11,3211.49321109741,14.9574469026562,30.4405466070516,224.338670295649,3,3.63517255712655,11.3222743455296
kickEvent813,3804.993849856,3804.993849856,0,blue,0,yellow,0,4083.2075,-1122.3373,8413.00487668211,392857.315910561,4992.7725,-2994.9968,1.2435031,360.881397587739,5664.7056,-291.19873,907.946553154221,8,11,2221.20113970517,30.3502038398656,39.9183879811747,419.348598409116,1,71.2474794414344,-40.8972756015687
kickEvent814,3817.092130688,3817.092130688,2,blue,0,yellow,0,-177.2017425,-3533.3316,2946.43865155816,637425.948972551,-105.045098,-4006.870825,0.5323561025,6181.34630585917,5616.145,-268.75653,143.411522502871,8,11,7116.33708891756,29.769362215667,12.5782445408016,2645.46284443687,8,30.5017578712839,-0.732395655616887
kickEvent815,4005.95022976,4005.95022976,3,blue,0,yellow,0,-755.64734,-2674.1094,267420.324987797,36164856.2929142,-1077.6302,-2915.6328,0.24689169,1530.70862970035,5584.06,-193.34883,6.45040705471125,9,11,7265.64739480367,21.5953030769388,13.167034917414,628.504435914244,5,14.1458518338523,7.44945124308657
kickEvent816,4015.623420288,4015.623420288,3,blue,0,yellow,0,463.2156625,422.62303,1711.74913644804,797860.621857097,396.529835,299.208735,0.1232357825,3201.25276822756,5578.9214,20.56667,31.7149886984096,9,11,5552.89033076214,-4.36492580558153,18.3628104609327,165.198333790543,5,7.06089022224217,-11.4258160278237
kickEvent817,4557.45516032,4557.45516032,2,blue,0,yellow,0,3200.7468,1124.4523,368.522280854679,19176.782723799,3192.501,1354.1307,-0.6501848,766.929196095522,5596.5728,226.53677,28.6810896635738,10,9,3016.65567353742,-21.8851922938895,31.290554069876,107.725796139133,5,-37.2528449435575,15.367652649668
kickEvent818,4862.535691264,4862.535691264,7,blue,0,yellow,0,-2311.972,1806.9417,989.056308172397,29380.4336563915,-2457.7053,2036.9347,-0.28868952,1370.61137854582,5607.652,91.502014,180.880362424098,9,8,8506.11055865035,-12.2647162346683,11.8116991402458,930.27656018009,5,-16.5406910856576,4.27597485098926
kickEvent819,5007.694515968,5007.694515968,7,blue,0,yellow,0,1059.5038,-1879.44445,1592.40863697294,67701.8438657549,807.61945,-2049.8781,0.273008305,1995.5401440783,5597.529,-213.18735,257.867508972531,9,8,5285.90712582526,20.8276222424332,18.1480230311397,939.358823179408,3,15.6422236485203,5.18539859391287
kickEvent820,5013.442468864,5013.442468864,3,blue,0,yellow,0,4624.721,-2784.8074,618.638696410635,27258.5352202812,4624.109,-2967.4348,1.0634946,487.810213009919,5735.0293,-712.0119,134.727347001003,9,8,3105.88869455036,63.7175060828464,15.6498804357302,217.82066823192,1,60.9337521149537,2.78375396789268
kickEvent821,5043.871676928,5043.871676928,3,blue,0,yellow,0,3917.2932,-2705.611,789.194677978096,40863.5423832953,3801.8193,-2742.8604,0.76736987,843.588001417594,5704.1255,-510.01633,360.195938472765,9,8,3414.38112958809,52.411888122193,19.0642246241549,368.01956489915,2,43.9670548765026,8.44483324569035
kickEvent822,5288.58396288,5288.58396288,7,yellow,6,blue,1,-4398.8584,-931.1145,1883.82605651688,31094.03069235,-4221.461,-1958.267,2.0657947,856.420863499847,-4702.006,-6.638065,2105.74456116842,8,8,1852.19562556465,149.820644165115,47.7200122070046,375.828364396156,0,118.361317650494,31.459326514621
kickEvent823,5348.55835648,5348.55835648,4,blue,0,yellow,0,2225.379,-1329.4526,290.709033473871,11955.0354095455,2113.462,-1664.0807,0.40746796,1527.69530197221,5611.0664,-197.4349,68.1170957663615,8,8,4001.90053715579,19.4026834790988,24.0770734917194,174.25433947334,3,23.3461943948054,-3.9435109157067
kickEvent824,5352.130078976,5352.130078976,4,blue,0,yellow,0,5632.355,-4509.4756,1032.03626263954,50996.726028919,5474.886,-4630.035,1.3794357,1272.94732068092,5857.6562,-904.9587,68.4168466400857,8,8,4524.43731673015,85.3391426777775,1.92781156823805,2945.56091478263,1,79.0358437196744,6.30329895810312
kickEvent825,13.330675456,13.330675456,2,yellow,6,blue,0,3.449591,-12.20151675,943.040610151188,126675.165969213,214.746815,-3818.05645,2.8537834,2422.03637625089,-5844.7734,-1.1500117,88.9451066243071,11,10,6003.46199027603,179.88355120831,342.948196114614,800.517410603176,11,163.509744464494,16.3738067438152
kickEvent826,53.986942976,53.986942976,11,blue,6,yellow,0,-1617.5635,-2405.7163,931.195330219975,67548.046636993,-1738.9612,-2325.2197,-0.4097563,784.128185664167,5698.732,-120.65959,32.8073973112583,11,10,7988.41314608965,17.5267306103426,12.2777381713133,254.997037955699,7,-23.4773066188964,41.004037229239
kickEvent827,119.734238976,119.734238976,4,blue,6,yellow,0,2812.2307,-457.48236,4335.41388887089,220506.464355155,2927.3445,-2608.0618,1.5585477,211.176774380032,6054.1416,-53.361813,75.5995918931016,11,10,3220.42904280372,8.16685524423399,30.969426244224,550.159174268277,2,89.2982053798216,-81.1313501355876
kickEvent828,392.978769408,392.978769408,8,blue,6,yellow,1,4055.6572,-772.448,4041.01133071157,74599.4095437487,3487.2368,826.7031,-0.2774124,775.410210616762,5779.1304,-596.97974,1270.55841517323,10,10,2092.1627175284,21.6669219622479,44.4541527249267,957.112925889155,1,-15.894559704595,37.5614816668429
kickEvent829,439.650187776,439.650187776,4,yellow,6,blue,0,-52.7491185,3226.7502,3511.54489254112,92178.4520244482,38.03079,3971.8255,-2.3981588,1442.0250053518,-5848.198,475.79453,161.806053051781,10,10,6766.21828651002,-151.517440214665,13.3894854309152,2554.87383627872,6,-137.404377842158,-14.1130623725067
kickEvent830,815.800531456,815.800531456,11,yellow,6,blue,0,-2967.354,2439.3843,639.279553055626,40180.2582210587,-2902.4756,2522.1038,-2.5469613,652.653482151527,-5846.7495,165.89273,440.960344846292,9,10,3891.98375181635,-141.187674378949,20.8434426610838,701.980734743055,3,-145.930133073154,4.74245869420403
kickEvent831,942.981391616,942.981391616,5,yellow,6,blue,0,2008.8589,-679.2472,1301.88702609677,91402.7651067118,2225.7593,-438.29202,1.4152951,1982.54572319815,-5835.161,-53.466343,477.894962049386,7,10,8037.6114386562,175.152232592164,347.266218338155,238.784448057799,7,81.0904359955458,94.061796596618
kickEvent832,1268.750892544,1268.750892544,3,yellow,6,blue,0,69.238743,-4303.8411,147.176741217534,42594.4290584577,191.491725,-4335.4003,2.7874952,365.535897462885,-5847.7573,-110.4273,5.69647629631402,9,10,7440.34321342648,144.658642502276,11.3249683055076,880.710205803567,5,159.711710372975,-15.053067870699
kickEvent833,1303.737351168,1303.737351168,11,blue,6,yellow,0,-488.17603,-3208.6448,9449.79822047156,1785429.3285504,-2104.0923,-4165.5166,0.7277051,736.398140349322,5721.501,-116.40204,691.514638617172,10,10,7238.22006081838,26.3141109186665,12.7573335477109,1678.85348304533,4,41.6944309601455,-15.380320041479
kickEvent834,1476.783384064,1476.783384064,2,yellow,6,blue,0,-771.9002,-3799.039,333.931372273988,23786.3025052844,-447.93735,-3702.8164,2.4322057,1122.93231493524,-5848.856,-117.002304,12.2075101114062,8,9,6462.640701933,143.995681048712,12.9404907798373,620.756970758543,5,139.355121517662,4.64055953105005
kickEvent835,2168.994093568,2168.994093568,10,blue,6,yellow,1,-4956.7056,-2294.6943,544997.199376212,91084283.5436327,-4906.055,-2424.3635,2.2304223,357.276332837912,-5913.969,12.815704,0,10,8,2520.73107163851,114.44915968957,18.7126152027175,1641.38290671658,1,127.793784321862,-13.3446246322918
kickEvent836,2858.29843584,2858.29843584,9,yellow,6,blue,0,209.82572,91.9129925,4249.81644902719,14342341.2743062,60.515285,105.405355,0.0578816605,1898.25850003323,5832.0005,-670.884,504.153699896381,10,8,5790.90374561379,-0.909434506185166,17.6659449850812,1121.98105292029,5,3.31637485785909,-4.22580936404425
kickEvent837,2908.43413632,2908.43413632,7,yellow,6,blue,0,691.6770775,-2747.47995,6207.81864406301,4374880.56515914,277.237375,-2719.673725,0.28641731,6138.87517613949,5845.963,-83.187515,52.3081386771824,11,8,5977.20154630835,27.3651645665701,15.3042560241503,458.220449891833,6,16.4105030424901,10.95466152408
kickEvent838,45.97156096,45.97156096,10,blue,6,yellow,0,4531.0713,-2899.7722,436.039248896098,19058.3600103273,4432.3765,-2916.0227,0.41496074,350.590551598738,5864.495,-603.75494,4.99588549983753,11,11,3250.6046110803,63.1347342906593,15.1633967980702,227.060384843614,1,23.7754990656255,39.3592352250338
kickEvent839,235.215802368,235.215802368,2,blue,6,yellow,1,4905.4385,-565.35156,2223.70757881957,33147.6984685256,5130.315,-2014.6294,1.0575004,189.526993411325,5820.821,70.56007,1005.11772413134,11,11,1231.94450511242,27.316789275325,70.2420316392361,1114.5890374822,1,60.5903097533964,-33.2735204780714
kickEvent840,297.615598336,297.615598336,11,blue,6,yellow,0,3261.0015,1485.7526,440.283427392985,19855.6817462198,3250.727,1582.6497,-1.8100632,451.098505604939,5829.163,281.1897,79.1059383014599,11,11,3116.01886570172,-28.4773407489277,28.9856328188814,111.961676969265,5,-103.708982011944,75.2316412630165
kickEvent841,341.73050624,341.73050624,9,blue,6,yellow,0,3716.1348,2794.387,2063.18445371554,98789.9504771394,3774.5518,2870.7925,-2.3154,204.362002018671,5843.5493,425.76923,38.6544008969607,11,11,3608.96646666882,-50.7407146954029,18.6011679571634,1122.62563212888,1,-132.662647884591,81.9219331891879
kickEvent842,343.373295104,343.373295104,14,blue,6,yellow,0,5332.661,128.73882,4602.26348042576,231306.128187534,658.69235,-1471.490625,0.3663689925,4930.98741744498,5547.4478,111.26353,1269.27901852824,11,10,679.643306960344,-10.9190053852996,106.160455579916,215.496531793029,1,20.9913970147101,-31.9104024000097
kickEvent843,415.603346176,415.603346176,10,blue,6,yellow,1,3586.6506,-1622.4291,3091.35111640714,141061.031100033,3746.8662,-2132.7524,1.8657247,466.942394763604,5820.042,-215.4527,579.98811871593,10,9,2908.01160778412,33.9118661803017,29.6011015201952,848.678653219745,1,106.898151043312,-72.9862848630099
kickEvent844,562.917045504,562.917045504,11,blue,6,yellow,0,2548.6194,716.42004,532.088693097337,12534.1695157129,1854.7301,-3128.8547,1.4015565,1171.1829194275,5822.503,150.4938,132.008603628308,10,9,3524.95187481616,-11.7266361246775,28.1402888532326,265.148643423873,3,80.3032721991274,-92.0299083238049
kickEvent845,593.588764928,593.588764928,2,blue,6,yellow,0,2940.304,1771.4639,4703.62663864406,119773.528012283,1671.0505,1202.5771,0.46365166,1161.7021740435,5884.364,597.5546,316.936614789507,10,9,3535.50901023024,-30.0694376783788,25.2266358077512,1557.94763116173,2,26.5652832822346,-56.6347209606134
kickEvent846,1057.226460928,1057.226460928,14,blue,6,yellow,0,-588.5434,533.6292,468.205991558881,48772.8237631503,-797.133,741.61176,-0.31342614,893.978205252304,5821.4297,50.815853,108.057084539278,11,11,6610.11832396185,-4.63047822672796,15.4586598428033,140.249188631566,3,-17.9579950110765,13.3275167843485
kickEvent847,1111.412984576,1111.412984576,7,yellow,0,blue,0,-1452.774,1478.0165,565.54395186862,49823.5164177954,-1362.9115,1460.7615,2.8608947,725.174094212518,-5656.872,166.08858,67.5556574039927,11,11,4781.40116172532,-161.993923247409,20.3635094216426,123.212490574698,4,163.917191941346,34.0888848112453
